time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
23.4375	0.6942	-0.2501	0.3372	-0.9449	-0.4436	-0.4364	-1.6295	-0.5949	-0.8397	-1.6891	-1.2917	-2.0474	-0.4881	-0.4305	0.9712	-0.4104	-0.1986	0.4824	-0.8359	-1.0737	-1.478	-1.2373	-0.4663	-0.6617	-0.8866	-0.9753	-0.7983	-1.0609	0.5652	0.8499
27.3438	0.7714	-0.2804	0.3453	-0.9546	-0.4344	-0.4725	-1.6328	-0.4872	-0.7889	-1.6941	-1.2697	-2.1029	-0.4911	-0.4618	0.9646	-0.4367	-0.3357	0.5	-1.0377	-1.0966	-1.5043	-1.4076	-0.5195	-0.6801	-0.7954	-1.004	-0.8166	-1.089	0.5719	0.8211
31.25	0.7862	-0.3143	0.3433	-0.9662	-0.4343	-0.4879	-1.6105	-0.3524	-0.712	-1.669	-1.2179	-2.1255	-0.5093	-0.5131	0.9247	-0.4655	-0.4832	0.5359	-1.2504	-1.1189	-1.5206	-1.6046	-0.5931	-0.7271	-0.7627	-1.0738	-0.8634	-1.1278	0.5995	0.7872
35.1562	0.746	-0.345	0.3424	-0.9765	-0.4417	-0.4788	-1.5683	-0.2029	-0.6203	-1.6206	-1.1526	-2.1165	-0.545	-0.5819	0.866	-0.4909	-0.6173	0.5913	-1.4473	-1.1408	-1.5276	-1.804	-0.673	-0.7966	-0.7837	-1.1674	-0.9271	-1.1637	0.6551	0.7614
39.0625	0.6731	-0.3643	0.3525	-0.9806	-0.4528	-0.4444	-1.5131	-0.054	-0.5266	-1.5571	-1.0905	-2.0829	-0.5978	-0.6621	0.8081	-0.5055	-0.7133	0.6649	-1.6001	-1.1595	-1.525	-1.9759	-0.7416	-0.8756	-0.8391	-1.2593	-0.9894	-1.1825	0.7414	0.7561
42.9688	0.5981	-0.3654	0.3786	-0.9747	-0.4625	-0.3876	-1.4527	0.0786	-0.4435	-1.4877	-1.0472	-2.0377	-0.6653	-0.7459	0.7702	-0.5026	-0.7511	0.7526	-1.6858	-1.1712	-1.512	-2.092	-0.7848	-0.9469	-0.9009	-1.3205	-1.0287	-1.1731	0.854	0.7786
46.875	0.5501	-0.3462	0.4182	-0.9584	-0.4666	-0.3154	-1.3952	0.181	-0.3828	-1.4228	-1.0367	-2	-0.7439	-0.8258	0.7663	-0.479	-0.7204	0.848	-1.6927	-1.1726	-1.4877	-2.132	-0.796	-0.9925	-0.9398	-1.3243	-1.0251	-1.1306	0.9804	0.8276
50.7812	0.5473	-0.3106	0.4619	-0.9361	-0.4635	-0.2395	-1.3492	0.243	-0.3537	-1.3738	-1.0718	-1.9931	-0.8297	-0.896	0.8011	-0.436	-0.6232	0.9435	-1.6232	-1.1625	-1.453	-2.0885	-0.7795	-0.9976	-0.9322	-1.2518	-0.9649	-1.0588	1.1012	0.8926
54.6875	0.5907	-0.2686	0.496	-0.9164	-0.4555	-0.1741	-1.3242	0.2599	-0.3622	-1.3532	-1.1639	-2.0424	-0.9194	-0.953	0.8697	-0.3802	-0.4747	1.0314	-1.4946	-1.1419	-1.4103	-1.9682	-0.7488	-0.9535	-0.8645	-1.0965	-0.8444	-0.9705	1.1934	0.9558
58.5938	0.6625	-0.2342	0.5067	-0.9099	-0.4478	-0.1341	-1.3291	0.2334	-0.4088	-1.3726	-1.3207	-2.1705	-1.0098	-0.9956	0.9589	-0.3219	-0.3003	1.1049	-1.3349	-1.1141	-1.3632	-1.7903	-0.7219	-0.8588	-0.7362	-0.8668	-0.6715	-0.8863	1.2355	0.9969
62.5	0.7315	-0.2225	0.4843	-0.9267	-0.4475	-0.1319	-1.3715	0.173	-0.487	-1.4407	-1.5439	-2.3918	-1.0969	-1.023	1.0498	-0.274	-0.1307	1.1588	-1.1759	-1.0831	-1.3152	-1.5805	-0.7144	-0.7194	-0.558	-0.585	-0.464	-0.8302	1.2115	0.9985
66.4062	0.7621	-0.2459	0.4261	-0.9732	-0.4607	-0.1743	-1.4545	0.0943	-0.584	-1.5598	-1.8257	-2.7072	-1.1739	-1.0328	1.1215	-0.2486	0.0054	1.1888	-1.046	-1.0519	-1.2678	-1.3648	-0.7341	-0.5458	-0.35	-0.2846	-0.2466	-0.8241	1.1141	0.9502
70.3125	0.7251	-0.3104	0.3384	-1.0502	-0.4897	-0.2603	-1.5749	0.017	-0.6824	-1.7241	-2.1484	-3.1005	-1.2295	-1.0186	1.1534	-0.2543	0.0885	1.1915	-0.9636	-1.0203	-1.218	-1.163	-0.7774	-0.3501	-0.1367	-0.0044	-0.0447	-0.882	0.9471	0.8525
74.2188	0.6064	-0.4131	0.2359	-1.1511	-0.5305	-0.3793	-1.7209	-0.04	-0.7646	-1.919	-2.4853	-3.5386	-1.246	-0.9687	1.1294	-0.2933	0.1128	1.1651	-0.9327	-0.9842	-1.157	-0.985	-0.8292	-0.1426	0.0563	0.2178	0.1197	-1.0058	0.7246	0.7173
78.125	0.4121	-0.5403	0.1405	-1.2625	-0.5705	-0.5115	-1.8729	-0.0639	-0.8183	-2.123	-2.8052	-3.9753	-1.1998	-0.8656	1.042	-0.3597	0.088	1.1107	-0.9425	-0.9344	-1.0699	-0.8293	-0.8657	0.0696	0.2064	0.3514	0.2312	-1.1842	0.4709	0.5673
82.0312	0.1684	-0.6687	0.0779	-1.3642	-0.5897	-0.6294	-2.0055	-0.0527	-0.8415	-2.3121	-3.079	-4.3587	-1.0633	-0.6877	0.8969	-0.438	0.0376	1.0359	-0.9688	-0.8578	-0.9361	-0.6835	-0.8582	0.284	0.2976	0.3763	0.2824	-1.395	0.218	0.4339
85.9375	-0.0816	-0.7687	0.0746	-1.432	-0.5628	-0.7022	-2.0925	-0.0188	-0.8464	-2.4664	-3.2866	-4.6418	-0.8095	-0.4125	0.7161	-0.5047	-0.0065	0.9569	-0.978	-0.7382	-0.7323	-0.5267	-0.7783	0.5011	0.3225	0.2852	0.2715	-1.6108	0.0041	0.3541
89.8438	-0.2836	-0.8086	0.154	-1.4397	-0.4635	-0.7006	-2.1133	0.0104	-0.8598	-2.5758	-3.4217	-4.7909	-0.418	-0.0209	0.5391	-0.5296	-0.0097	0.9009	-0.9326	-0.5577	-0.4353	-0.3329	-0.6032	0.7221	0.2831	0.0811	0.1989	-1.8066	-0.1295	0.3676
93.75	-0.3809	-0.7605	0.3342	-1.3621	-0.2695	-0.6021	-2.058	-0.0037	-0.92	-2.6445	-3.4939	-4.7931	0.1183	0.4977	0.4202	-0.4802	0.0592	0.9046	-0.7969	-0.2989	-0.0266	-0.0745	-0.3191	0.9461	0.1889	-0.2256	0.0633	-1.9662	-0.142	0.5121
