FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.1275,0.4348,0.1492,0.7371,0.6518,0.8421,0.2822,0.1244,-0.1501,0.1562,0.2081,0.2116,0.42,0.5966,-0.75,0.3924,0.4616,0.5186,1.1996,0.6261,0.4607,0.5811,0.4058,0.6242,0.494,0.0656,0.7723,0.1465,-0.172,0.9198
0.1396,0.4478,0.1976,0.7517,0.7004,0.8795,0.3001,0.1164,-0.1277,0.1527,0.2236,0.1898,0.3644,0.5791,-0.7228,0.396,0.5067,0.5145,1.3265,0.6109,0.4514,0.6182,0.4356,0.6012,0.4566,0.0279,0.7014,0.1894,-0.1822,0.8476
0.1391,0.4569,0.248,0.767,0.7631,0.9243,0.3388,0.1245,-0.0926,0.1602,0.2449,0.1802,0.3293,0.5696,-0.7021,0.3976,0.5628,0.5368,1.4292,0.6053,0.4503,0.6737,0.4804,0.5896,0.4316,-0.0057,0.6294,0.2251,-0.1977,0.787
0.134,0.4774,0.3053,0.7968,0.85,0.9832,0.4034,0.1559,-0.04,0.189,0.2784,0.1903,0.3288,0.58,-0.688,0.4026,0.625,0.5812,1.4956,0.6197,0.4681,0.7499,0.5405,0.5993,0.4249,-0.0262,0.57,0.2593,-0.2167,0.7414
0.1328,0.5203,0.371,0.8485,0.9634,1.0574,0.4923,0.2126,0.0306,0.2439,0.3261,0.2224,0.3695,0.6163,-0.6783,0.4142,0.6875,0.6378,1.5171,0.6591,0.5098,0.8444,0.6131,0.6356,0.439,-0.0271,0.5323,0.2968,-0.2368,0.7102
0.1425,0.5895,0.4434,0.9218,1.0967,1.1432,0.5979,0.2912,0.1152,0.3233,0.3857,0.2748,0.4499,0.6774,-0.6702,0.4325,0.7436,0.6935,1.4901,0.7212,0.5734,0.9497,0.6928,0.6976,0.4727,-0.0058,0.5199,0.3412,-0.2554,0.691
0.1672,0.6808,0.5186,1.0092,1.2365,1.2336,0.709,0.3841,0.2071,0.4206,0.4521,0.3421,0.562,0.7562,-0.6619,0.4542,0.787,0.7349,1.4178,0.7967,0.65,1.0543,0.7721,0.7796,0.5224,0.0374,0.5312,0.3953,-0.2691,0.6828
0.207,0.7834,0.5921,1.0984,1.3659,1.3205,0.814,0.482,0.2986,0.5264,0.5191,0.417,0.6941,0.8411,-0.6528,0.4736,0.8132,0.7515,1.3101,0.8719,0.7267,1.145,0.843,0.872,0.5828,0.0988,0.5603,0.4604,-0.2739,0.6876
0.2582,0.8836,0.6591,1.1766,1.4694,1.3972,0.9036,0.5763,0.3831,0.6303,0.5808,0.4916,0.8331,0.9191,-0.6442,0.4846,0.8207,0.7389,1.1831,0.9319,0.7896,1.2103,0.8986,0.9633,0.6474,0.1723,0.599,0.5354,-0.2659,0.7091
0.3141,0.9683,0.7153,1.2335,1.5365,1.4603,0.9724,0.6605,0.4556,0.7227,0.6323,0.5575,0.9668,0.9785,-0.6385,0.4831,0.8122,0.6997,1.0563,0.9652,0.8272,1.243,0.9346,1.0421,0.7095,0.2493,0.6377,0.6163,-0.2424,0.7504
0.3661,1.0285,0.7567,1.2641,1.564,1.509,1.0187,0.7308,0.5132,0.7961,0.6699,0.6072,1.0857,1.0109,-0.6375,0.4692,0.7946,0.6436,0.9491,0.9667,0.8336,1.2418,0.9502,1.0986,0.7618,0.3197,0.6674,0.6957,-0.2037,0.8105
0.4051,1.0616,0.78,1.2689,1.5554,1.5452,1.0435,0.7854,0.554,0.8448,0.6903,0.634,1.1828,1.0126,-0.6422,0.447,0.7777,0.5844,0.8774,0.9391,0.8088,1.2124,0.9486,1.1262,0.7978,0.3734,0.6798,0.7638,-0.1534,0.8829
0.4233,1.0708,0.7828,1.2531,1.5184,1.5709,1.0484,0.8233,0.5763,0.8648,0.6908,0.6325,1.2538,0.9852,-0.652,0.4243,0.7717,0.5371,0.85,0.8916,0.7586,1.1654,0.9354,1.1219,0.8121,0.402,0.6684,0.8102,-0.0988,0.9564
0.4151,1.063,0.7638,1.223,1.462,1.587,1.0341,0.843,0.5785,0.8537,0.6689,0.6003,1.2966,0.9337,-0.6653,0.4104,0.7834,0.5131,0.8673,0.8371,0.6926,1.1138,0.917,1.0867,0.8016,0.4007,0.6288,0.8266,-0.0491,1.0172
0.3784,1.0455,0.723,1.1844,1.3934,1.592,0.9992,0.8425,0.5584,0.8108,0.6236,0.5379,1.3103,0.866,-0.6803,0.4125,0.8145,0.5171,0.9216,0.7875,0.6212,1.0695,0.8989,1.0252,0.7659,0.3692,0.5591,0.809,-0.0135,1.0539
0.3147,1.0239,0.6623,1.1396,1.3161,1.5822,0.9417,0.8197,0.5152,0.7378,0.5561,0.4498,1.2957,0.7906,-0.6956,0.4338,0.8598,0.5456,0.9987,0.7511,0.5538,1.0408,0.8833,0.9441,0.7076,0.3122,0.461,0.7598,0.0011,1.0602
0.2291,0.9994,0.5847,1.0882,1.2305,1.5529,0.86,0.7743,0.4505,0.6393,0.471,0.3445,1.2556,0.7154,-0.7109,0.4721,0.9083,0.5884,1.0816,0.7298,0.4972,1.0304,0.8696,0.852,0.6326,0.2382,0.3396,0.6874,-0.0074,1.0377
0.13,0.9693,0.4938,1.0274,1.1359,1.5004,0.7557,0.709,0.3693,0.524,0.3767,0.2337,1.1954,0.6477,-0.7266,0.52,0.9466,0.6316,1.1543,0.7209,0.4553,1.0359,0.8546,0.7582,0.5496,0.1579,0.2038,0.6053,-0.0366,0.9948
0.0276,0.9283,0.3939,0.9552,1.0331,1.4241,0.6344,0.6299,0.2808,0.4035,0.2842,0.1303,1.1234,0.5934,-0.7431,0.5675,0.962,0.6621,1.2049,0.7185,0.4302,1.0514,0.835,0.6717,0.4687,0.0826,0.0657,0.5293,-0.0796,0.9445
-0.0676,0.871,0.2894,0.8714,0.9261,1.3276,0.506,0.5462,0.1958,0.2907,0.2051,0.0466,1.0497,0.5565,-0.7601,0.6039,0.946,0.6716,1.2275,0.7163,0.4226,1.0701,0.8086,0.6005,0.4,0.0215,-0.0613,0.4743,-0.1272,0.9001
-0.1468,0.7931,0.1844,0.7791,0.8221,1.218,0.3823,0.4679,0.1248,0.1969,0.1483,-0.0091,0.984,0.5385,-0.7763,0.6206,0.8963,0.6589,1.2223,0.7101,0.432,1.0858,0.7755,0.5496,0.3517,-0.0196,-0.165,0.45,-0.17,0.8709
-0.2052,0.6934,0.0823,0.6837,0.7295,1.1037,0.2741,0.403,0.075,0.1292,0.1175,-0.0334,0.9329,0.5377,-0.7899,0.6123,0.8163,0.6288,1.1938,0.6981,0.4561,1.0945,0.7379,0.5208,0.3281,-0.0399,-0.2365,0.4588,-0.2007,0.8609
-0.2432,0.5736,-0.0151,0.591,0.655,0.9921,0.1883,0.3554,0.0481,0.088,0.11,-0.0296,0.8975,0.5482,-0.7995,0.5775,0.7139,0.5907,1.1485,0.6802,0.49,1.0941,0.6992,0.5115,0.3288,-0.0434,-0.2729,0.4948,-0.216,0.8678
-0.2666,0.4376,-0.1076,0.5055,0.601,0.8873,0.1253,0.3237,0.0396,0.0671,0.1175,-0.0059,0.8731,0.561,-0.8051,0.5176,0.5994,0.554,1.0922,0.6571,0.5262,1.0843,0.6621,0.5158,0.3487,-0.0378,-0.2781,0.5452,-0.2165,0.885
-0.2846,0.2911,-0.1964,0.4288,0.5637,0.7889,0.0791,0.3017,0.0407,0.0554,0.1282,0.0263,0.8498,0.5654,-0.8082,0.4362,0.4829,0.5253,1.0289,0.6289,0.5548,1.065,0.6276,0.5255,0.3797,-0.0324,-0.261,0.5936,-0.2064,0.9043
-0.3072,0.1403,-0.2838,0.3584,0.5338,0.6926,0.0386,0.2802,0.0406,0.0392,0.1301,0.0551,0.8154,0.5506,-0.8119,0.3378,0.3728,0.5058,0.9594,0.5939,0.5646,1.0357,0.594,0.5319,0.4122,-0.0357,-0.2343,0.6238,-0.1918,0.9186
-0.3427,-0.009,-0.3718,0.2891,0.4982,0.5915,-0.0097,0.2497,0.0287,0.006,0.1143,0.0711,0.7584,0.5081,-0.8203,0.2266,0.2742,0.4909,0.8811,0.5481,0.5452,0.9938,0.5563,0.5267,0.4366,-0.0532,-0.2106,0.6237,-0.1787,0.9243
-0.3953,-0.1519,-0.4615,0.2135,0.4432,0.4791,-0.0784,0.2027,-0.0022,-0.0535,0.0764,0.0686,0.6704,0.4324,-0.8372,0.1058,0.1882,0.4712,0.7892,0.4863,0.4877,0.935,0.507,0.5036,0.4455,-0.0862,-0.2003,0.5869,-0.1708,0.9225
