FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.0017,-0.0866,-0.0643,-0.316,-0.0433,-0.1523,0.2387,0.0945,0.0282,0.3873,0.4296,0.2252,0.1335,0.0811,0.0478,-0.0025,-0.1684,-0.2576,-0.0113,0.0113,0.1334,0.1561,-0.1078,-0.0383,0.2147,0.1541,0.0008,0.2502,0.0623,-0.0819
0.0111,0.1152,0.0046,-0.157,0.017,-0.1727,0.3189,0.0783,0.0373,0.425,0.4685,0.2492,0.2458,0.2077,0.1268,0.1732,-0.0282,-0.0874,0.1558,0.1573,0.2738,0.2368,-0.0253,0.0355,0.2113,0.1811,0.0644,0.3173,0.0434,-0.1474
-0.0072,0.2495,0.0336,-0.0515,0.0297,-0.209,0.3562,0.043,0.029,0.4193,0.4736,0.2493,0.3011,0.2715,0.1546,0.2734,0.0581,0.0279,0.2532,0.2308,0.3392,0.2443,0.0215,0.078,0.1913,0.1899,0.0936,0.3538,0.0183,-0.1869
-0.0501,0.3158,0.0254,-0.0012,-0.0029,-0.2562,0.3474,-0.0077,0.0046,0.3696,0.4412,0.2259,0.2982,0.2721,0.1379,0.303,0.0952,0.0885,0.2859,0.2372,0.3335,0.1863,0.0361,0.0901,0.1587,0.1795,0.0907,0.3608,-0.0101,-0.1988
-0.1101,0.3207,-0.0137,-0.0021,-0.0742,-0.3098,0.2946,-0.0681,-0.0323,0.2806,0.3714,0.1812,0.2442,0.2184,0.0873,0.2746,0.0936,0.1022,0.2679,0.1893,0.2697,0.0816,0.029,0.0786,0.1189,0.1503,0.0629,0.3418,-0.0385,-0.184
-0.1781,0.2768,-0.0741,-0.0454,-0.1725,-0.3645,0.2075,-0.1314,-0.0753,0.1628,0.2696,0.1196,0.1538,0.1275,0.0154,0.2058,0.0672,0.0823,0.2198,0.1052,0.1672,-0.0435,0.015,0.0552,0.0783,0.1047,0.0206,0.3021,-0.0638,-0.1459
-0.244,0.2011,-0.1435,-0.1171,-0.2817,-0.4137,0.1032,-0.1896,-0.1151,0.0315,0.1461,0.0472,0.0473,0.0218,-0.0644,0.1162,0.0309,0.0455,0.1648,0.0057,0.0498,-0.1608,0.0097,0.0337,0.0423,0.0465,-0.0242,0.248,-0.0836,-0.0911
-0.2967,0.1143,-0.207,-0.1985,-0.382,-0.4487,0.0039,-0.234,-0.1409,-0.0946,0.0161,-0.028,-0.0522,-0.0738,-0.1388,0.0264,-0.0002,0.0093,0.1258,-0.088,-0.0582,-0.2456,0.0266,0.0275,0.0153,-0.0188,-0.0601,0.1861,-0.0965,-0.0289
-0.3255,0.0384,-0.2489,-0.2681,-0.4515,-0.4589,-0.0664,-0.2566,-0.1424,-0.1964,-0.1029,-0.0966,-0.1229,-0.1365,-0.1953,-0.0445,-0.0129,-0.0107,0.1213,-0.1564,-0.1346,-0.2804,0.0735,0.0465,-0.0008,-0.0845,-0.078,0.1233,-0.1015,0.03
-0.3218,-0.0063,-0.2553,-0.3046,-0.4702,-0.4341,-0.0864,-0.2503,-0.1119,-0.2567,-0.1932,-0.1484,-0.1475,-0.1495,-0.2227,-0.0806,0.0039,-0.004,0.1631,-0.1838,-0.1624,-0.2585,0.1513,0.0951,-0.0063,-0.1439,-0.0724,0.0661,-0.0982,0.0744
-0.2811,-0.0047,-0.2166,-0.291,-0.4239,-0.3666,-0.042,-0.2105,-0.046,-0.2641,-0.2402,-0.1733,-0.1169,-0.1047,-0.2134,-0.0714,0.0566,0.033,0.2545,-0.1608,-0.1327,-0.1843,0.2535,0.1703,-0.0039,-0.19,-0.0417,0.0209,-0.0864,0.0957
-0.2057,0.0491,-0.1305,-0.2183,-0.3076,-0.2538,0.0703,-0.1364,0.0532,-0.2149,-0.2352,-0.1634,-0.0319,-0.0053,-0.1655,-0.014,0.1462,0.0952,0.3893,-0.0861,-0.046,-0.0728,0.3672,0.2626,0.0018,-0.2178,0.0115,-0.0071,-0.0661,0.0892
-0.1051,0.1507,-0.003,-0.0882,-0.1275,-0.0996,0.2423,-0.0315,0.1781,-0.1145,-0.1773,-0.1146,0.0968,0.1353,-0.0839,0.0852,0.2662,0.1703,0.5525,0.0326,0.0871,0.0541,0.4755,0.3576,0.0053,-0.2239,0.0817,-0.0142,-0.0388,0.0561
0.0051,0.2861,0.152,0.0877,0.099,0.0852,0.4537,0.0958,0.3164,0.0229,-0.0748,-0.0291,0.2502,0.2952,0.0192,0.2114,0.4026,0.2409,0.7217,0.179,0.2473,0.1719,0.5603,0.4386,0.0011,-0.2082,0.1605,0.0005,-0.007,0.0031
0.1055,0.4336,0.315,0.2895,0.3459,0.2849,0.6757,0.2328,0.4527,0.176,0.056,0.0842,0.4036,0.4482,0.1265,0.343,0.5358,0.2883,0.8708,0.3303,0.4097,0.2583,0.6056,0.4898,-0.0154,-0.1745,0.2377,0.0342,0.0251,-0.0589
0.1774,0.5676,0.4635,0.4922,0.5827,0.4803,0.8741,0.3639,0.5699,0.3198,0.1926,0.2088,0.5306,0.5678,0.2185,0.4549,0.6428,0.2967,0.9731,0.4605,0.5475,0.2964,0.5992,0.4983,-0.0475,-0.13,0.3016,0.0789,0.0529,-0.117
0.2062,0.6633,0.5765,0.67,0.7787,0.6523,1.0152,0.4722,0.6516,0.4293,0.3096,0.323,0.6075,0.6319,0.2774,0.5237,0.7019,0.2566,1.0062,0.5449,0.636,0.2776,0.5353,0.4564,-0.0967,-0.0856,0.3397,0.1222,0.0718,-0.1593
0.1847,0.7005,0.6369,0.8001,0.9085,0.784,1.0713,0.5422,0.684,0.4836,0.3834,0.4033,0.6164,0.6261,0.2902,0.5311,0.6965,0.1667,0.9555,0.5642,0.6573,0.2016,0.4144,0.3619,-0.1625,-0.0531,0.341,0.1491,0.0789,-0.1773
0.1138,0.6673,0.6351,0.8666,0.9556,0.8627,1.0258,0.5619,0.6579,0.4698,0.3957,0.4291,0.5491,0.5464,0.2515,0.4686,0.6196,0.0345,0.8179,0.509,0.6034,0.0768,0.2445,0.2198,-0.2419,-0.0434,0.2977,0.145,0.0728,-0.1672
