FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.3557,1.2101,0.3839,1.0671,0.6313,0.4709,-0.02,0.0018,-0.0651,-0.0701,-0.2014,0.1892,0.0829,0.3969,0.7419,1.1589,1.0178,0.7716,1.0236,0.8739,0.5235,0.6343,0.7072,0.1741,0.3921,0.1772,0.0437,0.027,-0.6157,0.3667
0.374,1.1578,0.3986,0.9819,0.5385,0.4443,-0.058,0.0798,-0.1656,-0.0986,-0.2289,0.1311,0.1033,0.3908,0.7059,1.1117,0.9954,0.7445,1.0238,0.809,0.4811,0.6617,0.699,0.3024,0.3761,0.0904,0.1887,0.0294,-0.543,0.3679
0.4393,1.0784,0.4353,0.8749,0.4348,0.4013,-0.1,0.1519,-0.2447,-0.1287,-0.2589,0.075,0.1236,0.3811,0.7334,1.0666,0.969,0.7283,0.9972,0.748,0.4426,0.6797,0.6889,0.42,0.3492,-0.0048,0.3308,0.0326,-0.4771,0.3326
0.5364,0.9903,0.48,0.7629,0.3296,0.3466,-0.1447,0.2095,-0.2949,-0.1596,-0.2861,0.0289,0.139,0.3668,0.8065,1.0341,0.9427,0.7204,0.9501,0.702,0.4127,0.6838,0.6731,0.5116,0.3122,-0.0932,0.4549,0.0359,-0.4195,0.2761
0.6418,0.9103,0.5176,0.6612,0.2309,0.2857,-0.191,0.246,-0.3124,-0.19,-0.3044,0.0008,0.1434,0.3453,0.896,1.0207,0.9193,0.7149,0.8922,0.6778,0.3926,0.6699,0.6468,0.5631,0.2682,-0.1578,0.547,0.0399,-0.3703,0.2177
0.7314,0.8509,0.5372,0.581,0.1442,0.2236,-0.2383,0.2569,-0.2971,-0.2189,-0.3079,-0.0038,0.1306,0.3137,0.9714,1.0288,0.9,0.705,0.8343,0.678,0.381,0.6358,0.6066,0.564,0.2222,-0.1838,0.5955,0.0456,-0.3293,0.1755
0.7873,0.8177,0.5347,0.5281,0.0727,0.1642,-0.2868,0.2404,-0.252,-0.2454,-0.2932,0.0166,0.096,0.2694,1.0099,1.0565,0.8853,0.686,0.7865,0.7005,0.3747,0.5826,0.5527,0.5103,0.1799,-0.1634,0.5936,0.054,-0.2971,0.1622
0.8019,0.8104,0.5134,0.5027,0.0174,0.1098,-0.3373,0.1974,-0.1837,-0.2694,-0.2604,0.0583,0.0377,0.2121,1.0021,1.0992,0.8757,0.657,0.7557,0.7401,0.3704,0.5151,0.4898,0.4056,0.146,-0.0989,0.5405,0.065,-0.2756,0.1824
0.779,0.824,0.4814,0.5003,-0.0222,0.0612,-0.3902,0.1309,-0.1009,-0.2912,-0.2141,0.1129,-0.0422,0.1441,0.9529,1.1513,0.8716,0.6211,0.7456,0.7899,0.3656,0.441,0.4259,0.2617,0.1224,-0.004,0.4416,0.0765,-0.2668,0.2325
0.7305,0.8509,0.4481,0.5136,-0.048,0.0184,-0.4457,0.0468,-0.0144,-0.3119,-0.1622,0.1687,-0.1377,0.071,0.8783,1.2066,0.8743,0.5844,0.756,0.8425,0.3593,0.3701,0.3706,0.0964,0.1073,0.0998,0.3083,0.0854,-0.2726,0.3022
0.6726,0.8839,0.4203,0.5353,-0.0614,-0.0187,-0.502,-0.0472,0.0644,-0.3321,-0.1141,0.2137,-0.2391,0.001,0.8001,1.2602,0.885,0.5546,0.7841,0.8918,0.3531,0.3125,0.3326,-0.0688,0.097,0.1885,0.1557,0.088,-0.2929,0.3778
0.6205,0.9182,0.4005,0.5604,-0.0627,-0.049,-0.5554,-0.1415,0.1255,-0.352,-0.0786,0.2386,-0.3341,-0.0558,0.7399,1.3085,0.9055,0.5393,0.8256,0.9344,0.3506,0.277,0.3185,-0.2132,0.0875,0.2429,0.0012,0.0827,-0.3255,0.4445
0.5858,0.953,0.3877,0.5882,-0.0499,-0.0695,-0.5993,-0.2257,0.1618,-0.3704,-0.0616,0.239,-0.4097,-0.0885,0.715,1.3504,0.9374,0.5452,0.8764,0.9704,0.3577,0.2704,0.3315,-0.3194,0.0766,0.2535,-0.1382,0.0702,-0.3652,0.4897
