FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
1.0941,1.1523,1.0224,0.9549,1.1241,0.9271,0.6208,0.4406,0.5243,0.7418,0.5643,0.7031,0.9769,1.1686,1.0541,1.0284,0.9238,1.2992,0.9154,1.1041,1.3163,1.2846,1.1497,1.048,0.542,0.6655,1.1477,0.6569,-0.0136,-0.3447
1.1361,1.1877,1.0775,0.9959,1.2057,1.0082,0.7133,0.5596,0.6138,0.8488,0.6566,0.7679,1.0231,1.2119,1.0935,1.048,0.9338,1.3225,0.9063,1.1466,1.3493,1.2439,1.0857,1.0126,0.5,0.6434,1.1519,0.6803,0.0275,-0.3594
1.1939,1.2677,1.1629,1.0811,1.3322,1.1212,0.826,0.6765,0.6894,0.9525,0.7389,0.8316,1.0834,1.2851,1.1468,1.1157,0.9991,1.3631,0.9563,1.239,1.4212,1.2472,1.0434,0.9869,0.4709,0.6292,1.1592,0.7073,0.066,-0.3859
1.2852,1.4088,1.2924,1.2276,1.5152,1.2744,0.963,0.79,0.7536,1.0554,0.8128,0.8955,1.1687,1.4028,1.2322,1.2557,1.143,1.4355,1.089,1.4022,1.5517,1.3203,1.0459,0.9886,0.4611,0.6288,1.1795,0.7407,0.1028,-0.4312
1.4245,1.6208,1.474,1.4444,1.7567,1.4685,1.1223,0.8974,0.8077,1.1575,0.8782,0.9588,1.2848,1.572,1.3667,1.4857,1.3819,1.5511,1.3196,1.6497,1.7524,1.4795,1.1116,1.0318,0.4738,0.6456,1.2198,0.7814,0.1397,-0.5008
1.6187,1.9035,1.7066,1.7298,2.0469,1.6957,1.2947,0.994,0.8512,1.2545,0.9325,1.0175,1.4297,1.7893,1.5611,1.8113,1.7193,1.7141,1.6491,1.9821,2.0223,1.727,1.2493,1.1233,0.5077,0.6796,1.282,0.8273,0.1786,-0.5967
1.8639,2.2457,1.979,2.0708,2.3644,1.9395,1.464,1.0732,0.8806,1.3381,0.9705,1.0652,1.5925,2.0392,1.816,2.2216,2.142,1.9197,2.0611,2.3842,2.3455,2.0486,1.455,1.2605,0.5579,0.7278,1.3621,0.874,0.2197,-0.7163
2.1442,2.6252,2.2704,2.4433,2.6789,2.1772,1.6099,1.1272,0.8904,1.3969,0.9848,1.0935,1.7549,2.2953,2.1184,2.6887,2.6193,2.1532,2.5221,2.8249,2.6914,2.4146,1.712,1.4314,0.6169,0.7846,1.4511,0.9151,0.2613,-0.8518
2.4335,3.0109,2.5529,2.8152,2.9551,2.3824,1.711,1.1481,0.8741,1.4184,0.9681,1.094,1.8938,2.5244,2.4427,3.1705,3.1069,2.3922,2.9859,3.2611,3.0199,2.7843,1.9926,1.6165,0.6767,0.8429,1.5364,0.9435,0.299,-0.9912
2.6997,3.3669,2.7954,3.1499,3.1587,2.5298,1.7496,1.1298,0.8258,1.3921,0.9144,1.0604,1.9858,2.6931,2.7543,3.6173,3.5538,2.6106,3.401,3.6452,3.2879,3.1135,2.2635,1.7921,0.7305,0.8955,1.6045,0.9528,0.3276,-1.1198
2.9109,3.6571,2.969,3.4113,3.2629,2.5992,1.7155,1.0688,0.742,1.3121,0.8213,0.9895,2.0125,2.7741,3.0161,3.9808,3.9114,2.7837,3.7201,3.933,3.4584,3.3619,2.4918,1.9356,0.7741,0.9363,1.6437,0.9388,0.3416,-1.2229
3.0415,3.8511,3.0522,3.5699,3.2525,2.5792,1.6084,0.9658,0.6228,1.1794,0.6913,0.883,1.9643,2.7531,3.1963,4.2226,4.1424,2.8932,3.9093,4.0928,3.5076,3.5015,2.652,2.0292,0.8068,0.9615,1.6472,0.9006,0.3374,-1.2887
3.0786,3.9303,3.0354,3.6078,3.1283,2.4692,1.4389,0.8261,0.4732,1.003,0.5324,0.7482,1.8439,2.6323,3.2753,4.3223,4.2285,2.9313,3.9546,4.1119,3.4316,3.5221,2.7307,2.0646,0.8307,0.9699,1.6144,0.8413,0.3143,-1.3109
3.0249,3.8923,2.9237,3.5246,2.9077,2.2809,1.2276,0.6599,0.3031,0.8001,0.3579,0.5974,1.6674,2.432,3.2506,4.282,4.1741,2.9022,3.8659,4.0004,3.2478,3.4338,2.7296,2.0441,0.8506,0.9639,1.5519,0.7679,0.2749,-1.2902
2.8992,3.7536,2.738,3.3388,2.6238,2.0372,1.0017,0.4816,0.127,0.5937,0.1852,0.4468,1.4618,2.1882,3.1388,4.1276,4.0066,2.8226,3.676,3.7909,2.9938,3.2657,2.6651,1.9813,0.872,0.9485,1.4727,0.6907,0.2248,-1.2348
2.7335,3.5478,2.5122,3.087,2.3206,1.7702,0.7919,0.3079,-0.0377,0.4102,0.034,0.3152,1.2618,1.9465,2.9719,3.9041,3.7718,2.7186,3.4349,3.5335,2.7208,3.0609,2.5648,1.898,0.9004,0.9313,1.3941,0.6223,0.1713,-1.1593
2.5668,3.3201,2.2877,2.818,2.0462,1.5167,0.6271,0.1564,-0.1726,0.2752,-0.0766,0.221,1.104,1.7542,2.7917,3.6676,3.5252,2.6207,3.2008,3.2869,2.4847,2.8675,2.4617,1.8201,0.9396,0.9207,1.3351,0.5757,0.1221,-1.082
2.4372,3.1183,2.1056,2.5836,1.845,1.3121,0.5309,0.043,-0.2609,0.2091,-0.1301,0.1802,1.0198,1.652,2.6404,3.4743,3.3219,2.5585,3.0287,3.107,2.3354,2.7302,2.3868,1.7726,0.9911,0.9252,1.3125,0.5631,0.0839,-1.021
2.374,2.983,1.999,2.4281,1.7498,1.1837,0.5179,-0.0206,-0.29,0.2246,-0.1156,0.2039,1.0305,1.6662,2.5525,3.3692,3.206,2.5544,2.96,3.036,2.308,2.6814,2.3632,1.7743,1.0536,0.9514,1.3381,0.5933,0.0614,-0.9906
2.3932,2.94,1.9866,2.38,1.7757,1.1457,0.5919,-0.0282,-0.2531,0.324,-0.0288,0.2962,1.1434,1.8054,2.5484,3.3781,3.2034,2.6199,3.0154,3.0955,2.4168,2.7361,2.4013,1.8342,1.1229,1.0024,1.4163,0.6707,0.057,-0.9983
2.4953,2.9957,2.07,2.4468,1.9191,1.1967,0.7457,0.0205,-0.1505,0.4993,0.1259,0.4534,1.3511,2.059,2.6319,3.5041,3.3177,2.7534,3.1919,3.2829,2.6543,2.8902,2.4974,1.9496,1.1918,1.0769,1.5426,0.7928,0.0712,-1.0441
2.6672,3.1383,2.2347,2.6151,2.1587,1.3208,0.9627,0.1196,0.0098,0.7331,0.3365,0.6633,1.6327,2.4006,2.791,3.7288,3.5316,2.9411,3.4649,3.5744,2.9941,3.1223,2.6345,2.1068,1.2513,1.1683,1.7043,0.9504,0.1034,-1.1202
2.8864,3.3412,2.4545,2.855,2.4611,1.4916,1.2192,0.2586,0.2131,1.0013,0.5836,0.9058,1.9573,2.7926,3.0021,4.0171,3.8112,3.1586,3.7935,3.9302,3.3966,3.3985,2.7859,2.2834,1.2909,1.265,1.8819,1.1274,0.1517,-1.2137
3.125,3.5692,2.6964,3.1265,2.7867,1.6784,1.487,0.4234,0.4391,1.2759,0.8422,1.155,2.2886,3.1923,3.2349,4.3251,4.1123,3.3751,4.1281,4.3024,3.8159,3.6778,2.9201,2.4516,1.3001,1.3517,2.0514,1.3022,0.2137,-1.3089
3.3548,3.7849,2.9265,3.387,3.0955,1.8518,1.7366,0.5977,0.6648,1.5283,1.0848,1.3816,2.5893,3.5567,3.457,4.6061,4.3871,3.5572,4.4182,4.6418,4.2055,3.9187,3.0063,2.5827,1.2697,1.4108,2.1877,1.4505,0.2861,-1.3903
3.5495,3.9537,3.1147,3.5968,3.3524,1.9886,1.9403,0.7649,0.8664,1.7324,1.2846,1.557,2.8257,3.848,3.6377,4.8175,4.5908,3.6741,4.6188,4.9042,4.5238,4.0846,3.0199,2.6516,1.1934,1.4259,2.2683,1.5486,0.3644,-1.4449
